std,rms,p2p,zcr,speed,pwm,label
0.15016428834887519,0.1501670261837933,1.2500438056480228,65.0,0.19100480263045724,130,carpet
0.137334253428149,0.13733647331279927,1.2121183454326339,57.0,0.19100480263045724,130,carpet
0.12997596362187497,0.1301590282358801,1.2083897194189035,47.0,0.19100480263045724,130,carpet
0.15197433249883852,0.15340942323700887,1.059149991864654,54.0,0.19100480263045724,130,carpet
0.18453616152392893,0.1850887158246348,1.195713278247462,56.0,0.19100480263045724,130,carpet
0.24162400578952825,0.2419863142337286,1.5979925543371891,57.0,0.19100480263045724,130,carpet
0.28469526992218774,0.289467043369587,1.7717094798022597,44.0,0.2350505007160284,160,carpet
0.30156383429403577,0.3270873232621352,1.2418440055137907,41.0,0.2350505007160284,160,carpet
0.2225964325413152,0.22680631479132013,1.2684508022827394,61.0,0.2350505007160284,160,carpet
0.19288144753555722,0.1934580390722336,1.5265265264242558,78.0,0.2350505007160284,160,carpet
0.23865070493064244,0.24100455484683217,1.5929599146258422,66.0,0.2350505007160284,160,carpet
0.17981362732051265,0.17993409912382854,1.7601226093161184,51.0,0.2350505007160284,160,carpet
0.2188688717849116,0.22234507326065303,1.470228794028337,46.0,0.2350505007160284,160,carpet
0.2936769232767589,0.2987369233930309,2.086245830535937,44.0,0.2350505007160284,160,carpet
0.23036681996213734,0.23373238773077906,1.9012003974711718,50.0,0.2350505007160284,160,carpet
0.1688267172289045,0.17053359484057046,1.3659511455254734,50.0,0.2350505007160284,160,carpet
0.25526144498392905,0.25596431869127095,1.4809614301700318,49.0,0.2350505007160284,160,carpet
0.3638981979202092,0.36655728534145415,2.584311078258729,56.0,0.2350505007160284,160,carpet
0.6621343055636147,0.6686024679630964,4.47269817116204,57.0,0.2350505007160284,160,carpet
1.0787248728891512,1.088204286430045,9.680144325552494,53.0,0.2350505007160284,160,carpet
0.9242546291777874,0.9267722906840267,9.618216752154646,55.0,0.2350505007160284,160,carpet
0.3254695074591626,0.3264383105909511,2.670430868101258,53.0,0.2350505007160284,160,carpet
0.33732602745538925,0.3374429459402995,2.6421040834255773,46.0,0.2350505007160284,160,carpet
0.3609958396335957,0.36110851535666827,3.312081880810547,52.0,0.2718522208043411,185,carpet
0.2953891103115131,0.29538911431494785,2.452656928526146,49.0,0.2718522208043411,185,carpet
0.4034113533560191,0.4034382978482609,3.294917797458181,49.0,0.2718522208043411,185,carpet
0.4162003695433289,0.41641281775433736,3.294917797458181,56.0,0.2718522208043411,185,carpet
0.31572268993144104,0.3158589639703547,2.493345605783695,55.0,0.2718522208043411,185,carpet
0.3330625096864793,0.33354247177647944,2.292280129208839,58.0,0.2718522208043411,185,carpet
0.3045659790555712,0.3050688672663785,2.2947883538850746,58.0,0.2718522208043411,185,carpet
0.23931669839021139,0.2416422785656383,1.6086386692805785,53.0,0.2718522208043411,185,carpet
0.23656524910196297,0.23667910825703345,1.8201231779911264,52.0,0.2718522208043411,185,carpet
0.33195533387311743,0.3333701235782176,3.2393334740669584,52.0,0.2718522208043411,185,carpet
0.4195021140127582,0.4196381134642322,3.6407077808544575,55.0,0.2718522208043411,185,carpet
0.3633515756940247,0.3722333767074291,2.7749118873801013,53.0,0.2718522208043411,185,carpet
0.2797453993347027,0.2830113551877474,2.3908052708942513,59.0,0.2718522208043411,185,carpet
0.23979561342749053,0.24116505621997308,2.1665810608118328,58.0,0.2718522208043411,185,carpet
0.30594955243891564,0.305997763102246,2.5801194218442145,51.0,0.2718522208043411,185,carpet
0.9689044857705436,0.9710670234052068,10.457971786018776,52.0,0.2718522208043411,185,carpet
0.9431380551380621,0.9457961628582491,10.244358555318374,59.0,0.2718522208043411,185,carpet
0.3560748611268014,0.3574058883252483,2.452171175852463,55.0,0.30118876950351675,205,carpet
0.38144514142813907,0.3817408662795082,3.267220635530231,59.0,0.30118876950351675,205,carpet
0.4523621092596112,0.4527216217035036,3.3394248682360868,57.0,0.30118876950351675,205,carpet
0.3986962872156151,0.3990637715242229,3.0600420073095354,63.0,0.30118876950351675,205,carpet
0.32344839082528554,0.3237393747715173,2.1997770883855683,58.0,0.30118876950351675,205,carpet
0.3788189755836598,0.3796571148188214,2.921945927970837,55.0,0.30118876950351675,205,carpet
0.37518561446756754,0.37572914567142884,2.7527487313080545,57.0,0.30118876950351675,205,carpet
0.3281841628279174,0.3282959392490664,2.7278810054109286,56.0,0.30118876950351675,205,carpet
0.4477679617358722,0.44848859202624625,3.3590152528129718,57.0,0.30118876950351675,205,carpet
0.46650945582972225,0.4670517034701635,3.228239810430358,55.0,0.30118876950351675,205,carpet
0.38780917907012386,0.3878211502023987,3.381605311842012,51.0,0.30118876950351675,205,carpet
0.3489167960517502,0.35008259449916285,3.3257943223336177,55.0,0.30118876950351675,205,carpet
